65.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,FINEST;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:26:06.0 (135501961)|STATEMENT_EXECUTE|[134]
15:26:06.0 (135504363)|METHOD_ENTRY|[134]|01pcf000004BTz2|UpcomingPaymentsService.computeNextMonthlyDate(Integer, Date, Date)
15:26:06.0 (135506876)|VARIABLE_SCOPE_BEGIN|[213]|monthlyDay|Integer|false|false
15:26:06.0 (135511209)|VARIABLE_ASSIGNMENT|[213]|monthlyDay|1
15:26:06.0 (135513336)|VARIABLE_SCOPE_BEGIN|[213]|lastBilled|Date|false|false
15:26:06.0 (135517334)|VARIABLE_ASSIGNMENT|[213]|lastBilled|null
15:26:06.0 (135519437)|VARIABLE_SCOPE_BEGIN|[213]|today|Date|false|false
15:26:06.0 (135525190)|VARIABLE_ASSIGNMENT|[213]|today|"2025-10-20T00:00:00.000Z"
15:26:06.0 (135529230)|HEAP_ALLOCATE|[214]|Bytes:5
15:26:06.0 (135531158)|STATEMENT_EXECUTE|[213]
15:26:06.0 (135531925)|STATEMENT_EXECUTE|[214]
15:26:06.0 (135535290)|METHOD_ENTRY|[214]||System.Math.min(Integer, Integer)
15:26:06.0 (135550193)|METHOD_EXIT|[214]||System.Math.min(Integer, Integer)
15:26:06.0 (135553895)|METHOD_ENTRY|[214]||System.Math.max(Integer, Integer)
15:26:06.0 (135568568)|METHOD_EXIT|[214]||System.Math.max(Integer, Integer)
15:26:06.0 (135571788)|VARIABLE_SCOPE_BEGIN|[214]|day|Integer|false|false
15:26:06.0 (135576424)|HEAP_ALLOCATE|[214]|Bytes:4
15:26:06.0 (135580784)|VARIABLE_ASSIGNMENT|[214]|day|1
15:26:06.0 (135583830)|STATEMENT_EXECUTE|[217]
15:26:06.0 (135609550)|METHOD_ENTRY|[217]|01pcf000004BTz2|UpcomingPaymentsService.makeClampedDate(Integer, Integer, Integer)
15:26:06.0 (135613937)|VARIABLE_SCOPE_BEGIN|[239]|year|Integer|false|false
15:26:06.0 (135620305)|VARIABLE_ASSIGNMENT|[239]|year|2025
15:26:06.0 (135623995)|VARIABLE_SCOPE_BEGIN|[239]|month|Integer|false|false
15:26:06.0 (135630758)|VARIABLE_ASSIGNMENT|[239]|month|10
15:26:06.0 (135633611)|VARIABLE_SCOPE_BEGIN|[239]|day|Integer|false|false
15:26:06.0 (135639333)|VARIABLE_ASSIGNMENT|[239]|day|1
15:26:06.0 (135646090)|HEAP_ALLOCATE|[240]|Bytes:5
15:26:06.0 (135648157)|STATEMENT_EXECUTE|[239]
15:26:06.0 (135648970)|STATEMENT_EXECUTE|[240]
15:26:06.0 (135665467)|VARIABLE_SCOPE_BEGIN|[240]|lastDay|Integer|false|false
15:26:06.0 (135668827)|HEAP_ALLOCATE|[240]|Bytes:4
15:26:06.0 (135671567)|VARIABLE_ASSIGNMENT|[240]|lastDay|31
15:26:06.0 (135673760)|STATEMENT_EXECUTE|[241]
15:26:06.0 (135675945)|METHOD_ENTRY|[241]||System.Math.min(Integer, Integer)
15:26:06.0 (135685978)|METHOD_EXIT|[241]||System.Math.min(Integer, Integer)
15:26:06.0 (135687770)|VARIABLE_SCOPE_BEGIN|[241]|useDay|Integer|false|false
15:26:06.0 (135691030)|HEAP_ALLOCATE|[241]|Bytes:4
15:26:06.0 (135693489)|VARIABLE_ASSIGNMENT|[241]|useDay|1
15:26:06.0 (135695668)|STATEMENT_EXECUTE|[242]
15:26:06.0 (135702004)|HEAP_ALLOCATE|[242]|Bytes:4
15:26:06.0 (135707475)|METHOD_EXIT|[217]|01pcf000004BTz2|UpcomingPaymentsService.makeClampedDate(Integer, Integer, Integer)
15:26:06.0 (135712250)|VARIABLE_SCOPE_BEGIN|[217]|thisMonthBilling|Date|false|false
15:26:06.0 (135719518)|VARIABLE_ASSIGNMENT|[217]|thisMonthBilling|"2025-10-01T00:00:00.000Z"
15:26:06.0 (135722618)|STATEMENT_EXECUTE|[224]
15:26:06.0 (135729863)|STATEMENT_EXECUTE|[229]
15:26:06.0 (135730742)|STATEMENT_EXECUTE|[231]
15:26:06.0 (135741673)|VARIABLE_SCOPE_BEGIN|[231]|nextMonth|Integer|false|false
15:26:06.0 (135744905)|HEAP_ALLOCATE|[231]|Bytes:4
15:26:06.0 (135747470)|VARIABLE_ASSIGNMENT|[231]|nextMonth|11
15:26:06.0 (135749461)|STATEMENT_EXECUTE|[232]
15:26:06.0 (135761489)|VARIABLE_SCOPE_BEGIN|[232]|nextYear|Integer|false|false
15:26:06.0 (135764707)|HEAP_ALLOCATE|[232]|Bytes:4
15:26:06.0 (135767310)|VARIABLE_ASSIGNMENT|[232]|nextYear|2025
15:26:06.0 (135769265)|STATEMENT_EXECUTE|[233]
15:26:06.0 (135771408)|METHOD_ENTRY|[233]|01pcf000004BTz2|UpcomingPaymentsService.makeClampedDate(Integer, Integer, Integer)
15:26:06.0 (135773770)|VARIABLE_SCOPE_BEGIN|[239]|year|Integer|false|false
15:26:06.0 (135777394)|VARIABLE_ASSIGNMENT|[239]|year|2025
15:26:06.0 (135779405)|VARIABLE_SCOPE_BEGIN|[239]|month|Integer|false|false
15:26:06.0 (135782957)|VARIABLE_ASSIGNMENT|[239]|month|11
15:26:06.0 (135785035)|VARIABLE_SCOPE_BEGIN|[239]|day|Integer|false|false
15:26:06.0 (135788845)|VARIABLE_ASSIGNMENT|[239]|day|1
15:26:06.0 (135792740)|HEAP_ALLOCATE|[240]|Bytes:5
15:26:06.0 (135794545)|STATEMENT_EXECUTE|[239]
15:26:06.0 (135795337)|STATEMENT_EXECUTE|[240]
15:26:06.0 (135803603)|VARIABLE_SCOPE_BEGIN|[240]|lastDay|Integer|false|false
15:26:06.0 (135806719)|HEAP_ALLOCATE|[240]|Bytes:4
15:26:06.0 (135809302)|VARIABLE_ASSIGNMENT|[240]|lastDay|30
15:26:06.0 (135811245)|STATEMENT_EXECUTE|[241]
15:26:06.0 (135813090)|METHOD_ENTRY|[241]||System.Math.min(Integer, Integer)
15:26:06.0 (135822275)|METHOD_EXIT|[241]||System.Math.min(Integer, Integer)
15:26:06.0 (135824179)|VARIABLE_SCOPE_BEGIN|[241]|useDay|Integer|false|false
15:26:06.0 (135827123)|HEAP_ALLOCATE|[241]|Bytes:4
15:26:06.0 (135829556)|VARIABLE_ASSIGNMENT|[241]|useDay|1
15:26:06.0 (135831489)|STATEMENT_EXECUTE|[242]
15:26:06.0 (135836360)|HEAP_ALLOCATE|[242]|Bytes:4
15:26:06.0 (135841037)|METHOD_EXIT|[233]|01pcf000004BTz2|UpcomingPaymentsService.makeClampedDate(Integer, Integer, Integer)
15:26:06.0 (135845268)|METHOD_EXIT|[134]|01pcf000004BTz2|UpcomingPaymentsService.computeNextMonthlyDate(Integer, Date, Date)
15:26:06.0 (135852006)|VARIABLE_ASSIGNMENT|[134]|nextDate|"2025-11-01T00:00:00.000Z"
15:26:06.0 (135854595)|STATEMENT_EXECUTE|[143]
15:26:06.0 (135857988)|HEAP_ALLOCATE|[143]|Bytes:24
15:26:06.0 (135862033)|CONSTRUCTOR_ENTRY|[143]|01pcf000004BTz2|<init>()|UpcomingPaymentsService.PaymentMethodInfo
15:26:06.0 (135865555)|VARIABLE_SCOPE_BEGIN|[2]|this|UpcomingPaymentsService.PaymentMethodInfo|true|false
15:26:06.0 (135885619)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x3d82ce7f
15:26:06.0 (135897382)|STATEMENT_EXECUTE|[2]
15:26:06.0 (135898285)|STATEMENT_EXECUTE|[3]
15:26:06.0 (135899172)|STATEMENT_EXECUTE|[4]
15:26:06.0 (135900112)|STATEMENT_EXECUTE|[5]
15:26:06.0 (135900936)|STATEMENT_EXECUTE|[6]
15:26:06.0 (135901728)|STATEMENT_EXECUTE|[7]
15:26:06.0 (135903517)|CONSTRUCTOR_EXIT|[143]|01pcf000004BTz2|<init>()|UpcomingPaymentsService.PaymentMethodInfo
15:26:06.0 (135906697)|VARIABLE_SCOPE_BEGIN|[143]|pmi|UpcomingPaymentsService.PaymentMethodInfo|true|false
15:26:06.0 (135915100)|VARIABLE_ASSIGNMENT|[143]|pmi|{}|0x3d82ce7f
15:26:06.0 (135917900)|STATEMENT_EXECUTE|[144]
15:26:06.0 (135920024)|VARIABLE_SCOPE_BEGIN|[144]|withSA|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (135924366)|VARIABLE_ASSIGNMENT|[144]|withSA|null|
15:26:06.0 (135936541)|HEAP_ALLOCATE|[145]|Bytes:5
15:26:06.0 (135943540)|HEAP_ALLOCATE|[145]|Bytes:52
15:26:06.0 (135947129)|VARIABLE_SCOPE_BEGIN|[145]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (136208146)|VARIABLE_ASSIGNMENT|[145]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006W22EAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001enFxAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006W22EAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000EUkoAAG","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001enFxAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785620"},"TREX1__Amount__c":230.00,"Name":"BS-0001365325"}|0x424b89f5
15:26:06.0 (136217973)|STATEMENT_EXECUTE|[145]
15:26:06.0 (136223289)|STATEMENT_EXECUTE|[146]
15:26:06.0 (136224130)|STATEMENT_EXECUTE|[147]
15:26:06.0 (136329914)|VARIABLE_ASSIGNMENT|[147]|withSA|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006W22EAE"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001enFxAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006W22EAE","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000EUkoAAG","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001enFxAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785620"},"TREX1__Amount__c":230.00,"Name":"BS-0001365325"}|0x424b89f5
15:26:06.0 (136337564)|STATEMENT_EXECUTE|[148]
15:26:06.0 (136340553)|VARIABLE_ASSIGNMENT|[145]|bs|null|
15:26:06.0 (136343800)|STATEMENT_EXECUTE|[153]
15:26:06.0 (136344646)|STATEMENT_EXECUTE|[154]
15:26:06.0 (136350629)|VARIABLE_ASSIGNMENT|[154]|this.displayType|"STORED_ACCOUNT"|0x3d82ce7f
15:26:06.0 (136353539)|STATEMENT_EXECUTE|[155]
15:26:06.0 (136364023)|VARIABLE_ASSIGNMENT|[155]|this.nickname|"Children's Council o (30 more) ..."|0x3d82ce7f
15:26:06.0 (136366923)|STATEMENT_EXECUTE|[156]
15:26:06.0 (136372819)|VARIABLE_ASSIGNMENT|[156]|this.cardType|null|0x3d82ce7f
15:26:06.0 (136375351)|STATEMENT_EXECUTE|[157]
15:26:06.0 (136380511)|VARIABLE_ASSIGNMENT|[157]|this.endingIn|null|0x3d82ce7f
15:26:06.0 (136383069)|STATEMENT_EXECUTE|[158]
15:26:06.0 (136387463)|VARIABLE_SCOPE_BEGIN|[158]|mm|String|false|false
15:26:06.0 (136392035)|VARIABLE_ASSIGNMENT|[158]|mm|null
15:26:06.0 (136394108)|STATEMENT_EXECUTE|[159]
15:26:06.0 (136397796)|VARIABLE_SCOPE_BEGIN|[159]|yy|String|false|false
15:26:06.0 (136401893)|VARIABLE_ASSIGNMENT|[159]|yy|null
15:26:06.0 (136403846)|STATEMENT_EXECUTE|[160]
15:26:06.0 (136408499)|METHOD_ENTRY|[160]|01pcf000004BTz2|UpcomingPaymentsService.formatExpiration(String, String)
15:26:06.0 (136412244)|VARIABLE_SCOPE_BEGIN|[249]|monthStr|String|false|false
15:26:06.0 (136416065)|VARIABLE_ASSIGNMENT|[249]|monthStr|null
15:26:06.0 (136418271)|VARIABLE_SCOPE_BEGIN|[249]|yearStr|String|false|false
15:26:06.0 (136421815)|VARIABLE_ASSIGNMENT|[249]|yearStr|null
15:26:06.0 (136427968)|HEAP_ALLOCATE|[250]|Bytes:5
15:26:06.0 (136430350)|STATEMENT_EXECUTE|[249]
15:26:06.0 (136442969)|STATEMENT_EXECUTE|[250]
15:26:06.0 (136446621)|METHOD_EXIT|[160]|01pcf000004BTz2|UpcomingPaymentsService.formatExpiration(String, String)
15:26:06.0 (136450984)|VARIABLE_ASSIGNMENT|[160]|this.expiration|null|0x3d82ce7f
15:26:06.0 (136453777)|STATEMENT_EXECUTE|[163]
15:26:06.0 (136456831)|HEAP_ALLOCATE|[163]|Bytes:32
15:26:06.0 (136460178)|CONSTRUCTOR_ENTRY|[163]|01pcf000004BTz2|<init>()|UpcomingPaymentsService.GroupPaymentInfo
15:26:06.0 (136463710)|VARIABLE_SCOPE_BEGIN|[9]|this|UpcomingPaymentsService.GroupPaymentInfo|true|false
15:26:06.0 (136478543)|VARIABLE_ASSIGNMENT|[9]|this|{}|0x4b28ff3b
15:26:06.0 (136489103)|STATEMENT_EXECUTE|[9]
15:26:06.0 (136490004)|STATEMENT_EXECUTE|[10]
15:26:06.0 (136490790)|STATEMENT_EXECUTE|[11]
15:26:06.0 (136491589)|STATEMENT_EXECUTE|[12]
15:26:06.0 (136492375)|STATEMENT_EXECUTE|[13]
15:26:06.0 (136493156)|STATEMENT_EXECUTE|[14]
15:26:06.0 (136493939)|STATEMENT_EXECUTE|[15]
15:26:06.0 (136494693)|STATEMENT_EXECUTE|[16]
15:26:06.0 (136496474)|CONSTRUCTOR_EXIT|[163]|01pcf000004BTz2|<init>()|UpcomingPaymentsService.GroupPaymentInfo
15:26:06.0 (136499965)|VARIABLE_SCOPE_BEGIN|[163]|g|UpcomingPaymentsService.GroupPaymentInfo|true|false
15:26:06.0 (136508511)|VARIABLE_ASSIGNMENT|[163]|g|{}|0x4b28ff3b
15:26:06.0 (136511393)|STATEMENT_EXECUTE|[164]
15:26:06.0 (136557293)|VARIABLE_ASSIGNMENT|[164]|this.billingScheduleGroupId|"a1lcf000001enFxAAI"|0x4b28ff3b
15:26:06.0 (136560619)|STATEMENT_EXECUTE|[165]
15:26:06.0 (136576482)|VARIABLE_ASSIGNMENT|[165]|this.billingScheduleGroupName|"BSG-0785620"|0x4b28ff3b
15:26:06.0 (136580684)|STATEMENT_EXECUTE|[166]
15:26:06.0 (136586743)|VARIABLE_ASSIGNMENT|[166]|this.nextBillingDate|"2025-11-01T00:00:00.000Z"|0x4b28ff3b
15:26:06.0 (136590781)|STATEMENT_EXECUTE|[167]
15:26:06.0 (136617650)|HEAP_ALLOCATE|[167]|Bytes:28
15:26:06.0 (136630390)|VARIABLE_ASSIGNMENT|[167]|this.feeTotal|230.00|0x4b28ff3b
15:26:06.0 (136634873)|STATEMENT_EXECUTE|[168]
15:26:06.0 (136648729)|HEAP_ALLOCATE|[168]|Bytes:28
15:26:06.0 (136651550)|HEAP_ALLOCATE|[168]|Bytes:28
15:26:06.0 (136660800)|VARIABLE_ASSIGNMENT|[168]|this.discountTotal|0.00|0x4b28ff3b
15:26:06.0 (136665420)|STATEMENT_EXECUTE|[169]
15:26:06.0 (136675097)|HEAP_ALLOCATE|[169]|Bytes:28
15:26:06.0 (136685163)|VARIABLE_ASSIGNMENT|[169]|this.netTotal|230.00|0x4b28ff3b
15:26:06.0 (136690011)|STATEMENT_EXECUTE|[170]
15:26:06.0 (136693503)|VARIABLE_ASSIGNMENT|[170]|this.paymentMethod|0x3d82ce7f|0x4b28ff3b
15:26:06.0 (136697663)|STATEMENT_EXECUTE|[172]
15:26:06.0 (136704428)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (136717609)|HEAP_ALLOCATE|[72]|Bytes:5
15:26:06.0 (136741593)|HEAP_ALLOCATE|[72]|Bytes:4
15:26:06.0 (136744381)|VARIABLE_SCOPE_BEGIN|[72]|groupId|Id|false|false
15:26:06.0 (136776076)|VARIABLE_ASSIGNMENT|[72]|groupId|"a1lcf000001epfxAAA"
15:26:06.0 (136778918)|STATEMENT_EXECUTE|[72]
15:26:06.0 (136779784)|STATEMENT_EXECUTE|[73]
15:26:06.0 (136805826)|VARIABLE_SCOPE_BEGIN|[73]|groupSchedules|List<TREX1__Billing_Schedule__c>|true|false
15:26:06.0 (136985236)|VARIABLE_ASSIGNMENT|[73]|groupSchedules|[{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006W5GEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001epfxAAA","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006W5GEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000EcILAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001epfxAAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785622"},"TREX1__Amount__c":230.00,"Name":"BS-0001365328"}]|0x2752017
15:26:06.0 (137000401)|STATEMENT_EXECUTE|[74]
15:26:06.0 (137002068)|STATEMENT_EXECUTE|[79]
15:26:06.0 (137004023)|VARIABLE_SCOPE_BEGIN|[79]|monthlyBillingDay|Integer|false|false
15:26:06.0 (137009241)|VARIABLE_ASSIGNMENT|[79]|monthlyBillingDay|null
15:26:06.0 (137011529)|STATEMENT_EXECUTE|[81]
15:26:06.0 (137019391)|HEAP_ALLOCATE|[81]|Bytes:52
15:26:06.0 (137023653)|VARIABLE_SCOPE_BEGIN|[81]|exemplar|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (137135315)|VARIABLE_ASSIGNMENT|[81]|exemplar|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006W5GEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001epfxAAA","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006W5GEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000EcILAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001epfxAAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785622"},"TREX1__Amount__c":230.00,"Name":"BS-0001365328"}|0x525d7e95
15:26:06.0 (137151190)|STATEMENT_EXECUTE|[84]
15:26:06.0 (137152059)|STATEMENT_EXECUTE|[85]
15:26:06.0 (137160261)|HEAP_ALLOCATE|[86]|Bytes:28
15:26:06.0 (137164243)|HEAP_ALLOCATE|[85]|Bytes:8
15:26:06.0 (137168428)|VARIABLE_ASSIGNMENT|[85]|monthlyBillingDay|1
15:26:06.0 (137170807)|STATEMENT_EXECUTE|[98]
15:26:06.0 (137175410)|VARIABLE_SCOPE_BEGIN|[98]|nextDate|Date|false|false
15:26:06.0 (137180921)|VARIABLE_ASSIGNMENT|[98]|nextDate|null
15:26:06.0 (137182998)|STATEMENT_EXECUTE|[101]
15:26:06.0 (137189966)|HEAP_ALLOCATE|[101]|Bytes:4
15:26:06.0 (137197086)|VARIABLE_SCOPE_BEGIN|[101]|oneTimeStartDates|List<Date>|true|false
15:26:06.0 (137292587)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (137297591)|VARIABLE_ASSIGNMENT|[101]|oneTimeStartDates|[]|0x74d76505
15:26:06.0 (137300295)|STATEMENT_EXECUTE|[102]
15:26:06.0 (137304015)|HEAP_ALLOCATE|[102]|Bytes:4
15:26:06.0 (137309574)|VARIABLE_SCOPE_BEGIN|[102]|monthlyLastBilledDates|List<Date>|true|false
15:26:06.0 (137315931)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (137318412)|VARIABLE_ASSIGNMENT|[102]|monthlyLastBilledDates|[]|0x5f0dacd6
15:26:06.0 (137321050)|STATEMENT_EXECUTE|[104]
15:26:06.0 (137326136)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (137328066)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (137330472)|VARIABLE_SCOPE_BEGIN|[104]|feeTotal|Decimal|false|false
15:26:06.0 (137335757)|VARIABLE_ASSIGNMENT|[104]|feeTotal|0
15:26:06.0 (137337970)|STATEMENT_EXECUTE|[104]
15:26:06.0 (137340553)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (137342144)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (137344227)|VARIABLE_SCOPE_BEGIN|[104]|discountTotal|Decimal|false|false
15:26:06.0 (137348646)|VARIABLE_ASSIGNMENT|[104]|discountTotal|0
15:26:06.0 (137350691)|STATEMENT_EXECUTE|[104]
15:26:06.0 (137353052)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (137354756)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (137356881)|VARIABLE_SCOPE_BEGIN|[104]|netTotal|Decimal|false|false
15:26:06.0 (137360905)|VARIABLE_ASSIGNMENT|[104]|netTotal|0
15:26:06.0 (137372755)|HEAP_ALLOCATE|[105]|Bytes:5
15:26:06.0 (137379888)|HEAP_ALLOCATE|[105]|Bytes:52
15:26:06.0 (137383366)|VARIABLE_SCOPE_BEGIN|[105]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (137533690)|VARIABLE_ASSIGNMENT|[105]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006W5GEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001epfxAAA","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006W5GEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000EcILAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001epfxAAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785622"},"TREX1__Amount__c":230.00,"Name":"BS-0001365328"}|0x525d7e95
15:26:06.0 (137541930)|STATEMENT_EXECUTE|[105]
15:26:06.0 (137546641)|STATEMENT_EXECUTE|[107]
15:26:06.0 (137547601)|STATEMENT_EXECUTE|[108]
15:26:06.0 (137562124)|HEAP_ALLOCATE|[108]|Bytes:28
15:26:06.0 (137569386)|VARIABLE_ASSIGNMENT|[108]|netTotal|230.00
15:26:06.0 (137575594)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (137577618)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (137588161)|STATEMENT_EXECUTE|[109]
15:26:06.0 (137588985)|STATEMENT_EXECUTE|[110]
15:26:06.0 (137595650)|HEAP_ALLOCATE|[110]|Bytes:28
15:26:06.0 (137601563)|VARIABLE_ASSIGNMENT|[110]|feeTotal|230.00
15:26:06.0 (137618036)|STATEMENT_EXECUTE|[120]
15:26:06.0 (137620281)|STATEMENT_EXECUTE|[121]
15:26:06.0 (137625186)|HEAP_ALLOCATE|[105]|Bytes:5
15:26:06.0 (137631259)|VARIABLE_ASSIGNMENT|[105]|bs|null|
15:26:06.0 (137634261)|STATEMENT_EXECUTE|[128]
15:26:06.0 (137643897)|METHOD_ENTRY|[128]|01pcf000004BTz2|UpcomingPaymentsService.containsMonthly(List<TREX1__Billing_Schedule__c>)
15:26:06.0 (137647936)|VARIABLE_SCOPE_BEGIN|[181]|listIn|List<TREX1__Billing_Schedule__c>|true|false
15:26:06.0 (137766471)|VARIABLE_ASSIGNMENT|[181]|listIn|[{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006W5GEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001epfxAAA","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006W5GEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000EcILAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001epfxAAA","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785622"},"TREX1__Amount__c":230.00,"Name":"BS-0001365328"}]|0x2752017
15:26:06.0 (137778577)|HEAP_ALLOCATE|[182]|Bytes:5
15:26:06.0 (137780826)|STATEMENT_EXECUTE|[181]
15:26:06.0 (137789612)|HEAP_ALLOCATE|[182]|Bytes:5
15:26:06.0 (137795199)|HEAP_ALLOCATE|[182]|Bytes:52
15:26:06.0 (137798621)|VARIABLE_SCOPE_BEGIN|[182]|bs|TREX1__Billing_Schedule__c|true|false
